"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ENTREZID"
"PIK3R2",399.910145628972,-1.19929758018546,0.176844761631522,-6.78164040099952,1.18818926549918e-11,6.75081029925639e-10,"5296"
"ZNF385D",6.73213815217778,-1.70825440996109,0.252326713390351,-6.77001014679888,1.28773364092097e-11,7.29400687985876e-10,"79750"
"MEIS2",16.4401889946024,-1.53731744066479,0.227302723990808,-6.76330408045158,1.3487972985089e-11,7.57043138272174e-10,"4212"
"ASTN2",103.375646883547,-2.18938642213526,0.323800925435656,-6.76151996536008,1.36551494711616e-11,7.64110811192918e-10,"23245"
"ADAMTS15",8.10700936882191,-1.81126578447607,0.26801767263079,-6.75800877866437,1.39901056151275e-11,7.8049619338371e-10,"170689"
"NXPH3",3.83095263353488,-2.3015403393722,0.34096647834877,-6.75004871598548,1.47795522736555e-11,8.17154827500437e-10,"11248"
"PLA2R1",7.86847334693738,-1.57454032738521,0.233721630283566,-6.73681903328706,1.61891601702775e-11,8.87146818561775e-10,"22925"
"MMRN1",2.49503558470693,-3.16225253803488,0.469528295017402,-6.73495627759276,1.63979236369209e-11,8.95936110923446e-10,"22915"
"PER2",28.6020411901366,-1.12712517589492,0.1673941590713,-6.73336024475524,1.6578890113317e-11,8.97877785610693e-10,"8864"
"CTSG",6.41736181017287,-2.8690973509164,0.426583890300935,-6.72575175985289,1.74688164109624e-11,9.43316086191972e-10,"1511"
"SNCA",5.46057334264422,-2.9525803158969,0.439060782736192,-6.72476438796617,1.75876798132643e-11,9.46973853201397e-10,"6622"
"TM9SF1",334.913795302417,-1.59755441874096,0.237596084711516,-6.72382468204673,1.77015403786427e-11,9.50341828676002e-10,"10548"
"TAC1",2.3747367389872,-3.74127297732422,0.557382201023197,-6.71222182993339,1.91682986825843e-11,1.01438636628236e-09,"6863"
"OGN",4.98122915693863,-2.17040792462117,0.323452393450083,-6.71013097621774,1.94449798678549e-11,1.02609662994988e-09,"4969"
"CHP2",6.27595389156421,-2.13122353236981,0.317767071565127,-6.70687343994677,1.98838569795543e-11,1.04627499708893e-09,"63928"
"MEOX2",2.93275435399697,-2.31682043951127,0.345681581421721,-6.70218074675151,2.05331830284589e-11,1.07433789845513e-09,"4223"
"ATP9B",254.221152138224,-2.24467747934633,0.335046926971327,-6.69959130691691,2.09003243435302e-11,1.09046706335455e-09,"374868"
"MEOX1",4.80159868327011,-1.95526303052076,0.292288823443921,-6.68948955174778,2.2395037304389e-11,1.16517101390981e-09,"4222"
"KCNJ12",3.72946765482842,-4.10880084675403,0.614275836710322,-6.68885311972908,2.24926342551358e-11,1.16697078900175e-09,"3768"
"SLC22A3",3.07541320317998,-2.67550108480112,0.400027080969941,-6.68829989788158,2.25778091114788e-11,1.16811782224249e-09,"6581"
"MIPOL1",87.5840781801606,-2.36072699636753,0.353034147164351,-6.68696502967042,2.27846296788495e-11,1.17553457078454e-09,"145282"
"RAPGEF3",33.132110900126,-1.50408826494812,0.225028615794349,-6.68398665493588,2.32527990128784e-11,1.19635650921259e-09,"10411"
"MAPT",9.96835646496057,-1.38396442414292,0.207156426633749,-6.68076992170639,2.37690149236799e-11,1.21952823938061e-09,"4137"
"ZNF8",62.9450702359772,-1.46937891735065,0.220028920218179,-6.67811720338229,2.42031450397061e-11,1.2349604750012e-09,"7554"
"TIMM10B",296.458192387369,-1.56999181786024,0.235190607280893,-6.67540186239314,2.46555608816893e-11,1.25458873255673e-09,"26515"
"TMEM132C",2.96773959740968,-3.42633741077212,0.513529953221201,-6.67212767099534,2.52121081289547e-11,1.27939360757397e-09,"92293"
"SEC14L6",7.96797905409154,-3.38916679623973,0.508078570593303,-6.67055646980362,2.5483529407007e-11,1.28611970484083e-09,"730005"
"ARHGEF25",15.5968146389283,-1.34338438829649,0.201421440310017,-6.66952031635177,2.5664085388884e-11,1.29171247166551e-09,"115557"
"CASQ2",2.18056097303611,-3.59283126737584,0.53874449052381,-6.66889653735967,2.57733858697927e-11,1.29369824683008e-09,"845"
"SSBP2",392.308650547824,-1.91990511668168,0.288312555529371,-6.65911032960929,2.7549007965925e-11,1.37908844741855e-09,"23635"
"CD34",21.3759904616523,-1.39415699651476,0.209513328486926,-6.65426398684586,2.84721236287486e-11,1.42145734191828e-09,"947"
"TSPYL2",21.6435822389477,-1.39554928499256,0.210047556235029,-6.6439682041863,3.05348472672549e-11,1.51626391711554e-09,"64061"
"IL6",20.9944649941854,-3.53981147207034,0.53300303072913,-6.64125955762015,3.11013786343725e-11,1.54026667129906e-09,"3569"
"ADCYAP1R1",3.5218478408795,-2.04722305931962,0.308464182648884,-6.63682584389358,3.2050995497106e-11,1.57885249626968e-09,"117"
"EGR1",263.128934996835,-2.38476801577975,0.359540655528734,-6.6328187900552,3.29336035524702e-11,1.61777843133901e-09,"1958"
"EBF1",19.4297833029598,-1.6870390459853,0.254361343737034,-6.63245059646096,3.30158863538574e-11,1.61777843133901e-09,"1879"
"CTTNBP2",3.45612035736315,-2.14375463633722,0.323298462698036,-6.63088410147965,3.33682165776709e-11,1.63072851570348e-09,"83992"
"GPR17",7.10612380099177,-1.51500375139901,0.228576107198113,-6.6280057437758,3.40252234564251e-11,1.65846102331554e-09,"2840"
"C1orf21",6.72702404103642,-1.65510838325012,0.250285398081026,-6.61288431502626,3.76902998319058e-11,1.83228276505659e-09,"81563"
"GRIK5",2.6959694735165,-2.27505327032979,0.344214258266388,-6.60941031841024,3.85853882557914e-11,1.87088628605699e-09,"2901"
"GLDN",3.96063855892943,-2.31166700777004,0.350782748255726,-6.59002479245302,4.39753136207842e-11,2.12665994486727e-09,"342035"
"RASEF",277.392942904157,-2.11050966072541,0.32049113631728,-6.58523566354124,4.54164436230802e-11,2.18900523423338e-09,"158158"
"TMEM45A",323.137650669287,-2.33258416867387,0.354229070220369,-6.58495974715669,4.55008646571564e-11,2.18900523423338e-09,"55076"
"DCAF8",1670.55896430451,-1.65514601015625,0.251621697923516,-6.57791447961436,4.77092483326988e-11,2.28930232543587e-09,"50717"
"AK5",11.3253642194156,-2.30612392935962,0.351213537563664,-6.56615899648114,5.16296877649716e-11,2.46063676002392e-09,"26289"
"GOLGA6A",11.4796867965432,-3.47796893880103,0.529680395528943,-6.56616512175781,5.16275651340567e-11,2.46063676002392e-09,"342096"
"LAMC3",5.91544009474458,-2.00407846309087,0.305265766237141,-6.56502852512467,5.20229025403583e-11,2.47068769449363e-09,"10319"
"TENM2",5.63394973625075,-2.14494220350011,0.327351691115389,-6.55240911141049,5.66161780827066e-11,2.67511441440789e-09,"57451"
"AGTR1",2.06263960541492,-3.39988413695661,0.519360197696401,-6.54629321237292,5.89827234353958e-11,2.77278681083858e-09,"185"
"SCRN3",112.307948913764,-2.05463453287252,0.314135407617733,-6.54060154649225,6.12718769443991e-11,2.85863401703819e-09,"79634"
"ZNF668",161.560319655718,-1.38592119699436,0.212095200112969,-6.53442980442827,6.38523333025701e-11,2.97153999354322e-09,"79759"
"USP17L2",12.5989679237726,-2.67119365275713,0.409225842470505,-6.52743149511546,6.6907091685084e-11,3.10589762453916e-09,"377630"
"RPAP2",55.1547349744577,-2.29206884060376,0.351247404356882,-6.52551111317231,6.77700327586732e-11,3.13809136689036e-09,"79871"
"RORA",30.1942377346896,-1.38970148427517,0.212986592724889,-6.52483081914092,6.80783324461176e-11,3.14450591911968e-09,"6095"
"RHOJ",14.7097484801176,-1.81526002009866,0.278252380677984,-6.52378971808126,6.85528023857103e-11,3.15070721039237e-09,"57381"
"CFD",139.995652113735,-2.32898371524951,0.356987240517454,-6.52399708144648,6.84580416962686e-11,3.15070721039237e-09,"1675"
"LDB3",3.45700854813883,-2.25820163706477,0.346170749185602,-6.52337507538519,6.8742670237745e-11,3.15161321322652e-09,"11155"
"RERG",31.368114488072,-1.93017999917373,0.295977989315113,-6.5213633069139,6.96711986750034e-11,3.18629615273682e-09,"85004"
"IGFBP6",24.1092546515094,-2.13903673941505,0.328175903580006,-6.51795794901676,7.12709644545761e-11,3.25143055080704e-09,"3489"
"HHLA1",72.7201043682996,-2.23702318671312,0.343573133618117,-6.51105388583608,7.46253654537662e-11,3.39609586961832e-09,"10086"
"CYSLTR1",128.488714765493,-2.55230872375521,0.392410016453495,-6.50418851899437,7.81138879917229e-11,3.53747049726819e-09,"10800"
"NR4A2",20.3801765093499,-2.10513993868247,0.324057203009065,-6.49619856968148,8.23749165256322e-11,3.7122827345201e-09,"4929"
"ACSM2B",11.1667547126825,-2.73523755370406,0.421599490726347,-6.48776294532923,8.71202093027457e-11,3.91660319588703e-09,"348158"
"CA12",17.4654919517898,-2.04720962107079,0.315753776929078,-6.4835633669415,8.95812283447735e-11,3.9981289431371e-09,"771"
"PTH1R",4.55300888777109,-1.92340315241859,0.297045473705411,-6.47511348490058,9.47407076548222e-11,4.21823891149667e-09,"5745"
"NAA60",555.006088296157,-1.49043002246055,0.230370958372853,-6.4696958027509,9.82004068001036e-11,4.3513586955778e-09,"79903"
"TMEM178A",4.67503379886058,-2.73268127225974,0.422431727138488,-6.46892999910462,9.86993022616563e-11,4.36302739019188e-09,"130733"
"TPRG1",8.29544183838932,-1.60645234382755,0.248811875026772,-6.45649386169651,1.07156526072054e-10,4.69208788630399e-09,"285386"
"PENK",6.02933881440417,-3.57328141707147,0.553554699734799,-6.45515505293945,1.08108157991417e-10,4.72259269414395e-09,"5179"
"CACNA2D1",7.69228942678955,-1.43779433429294,0.222959171958612,-6.44868888623175,1.12821891032681e-10,4.89388071594221e-09,"781"
"CPEB1",5.38989152963873,-2.92461080278443,0.454688369094631,-6.43212142991006,1.25835145173093e-10,5.44560410957016e-09,"64506"
"CMYA5",5.73814452538647,-1.64769593654045,0.256281573492911,-6.42924075298776,1.28242874453561e-10,5.52398725727642e-09,"202333"
"CSF3",6.37531976080176,-5.5193374835373,0.858675415858958,-6.42773437040368,1.29519810211313e-10,5.56604622908109e-09,"1440"
"CHTF8",517.745180952033,-1.46663860186739,0.228373864253636,-6.4220947815575,1.34411683771572e-10,5.76290094170617e-09,"54921"
"SLC38A6",49.8807097908639,-1.94727423055619,0.304237993102504,-6.40049656750173,1.54872432746546e-10,6.60955575882841e-09,"145389"
"PID1",8.04473303607625,-1.81510084566377,0.283702922935797,-6.39789265080831,1.57535974383931e-10,6.70777314376822e-09,"55022"
"ALDH1L1",9.80068865898376,-1.87992310391426,0.293881251433197,-6.39688001444893,1.58583842183647e-10,6.73690349753557e-09,"10840"
"F10",4.11634842847129,-2.06245631639001,0.323856075546743,-6.36843484534946,1.90966861934951e-10,8.05714855753796e-09,"2159"
"OPHN1",37.4327316096922,-2.13567745045988,0.335433263001104,-6.3669220856396,1.92859079281089e-10,8.1184906055553e-09,"4983"
"IGF2",110.720936184654,-2.57849112949256,0.405253366263909,-6.36266430866216,1.98283739664909e-10,8.32791706592617e-09,"3481"
"EDNRB",5.26653054154947,-1.71120321331574,0.269320333945052,-6.35378394289705,2.10081854530954e-10,8.8034753611365e-09,"1910"
"TPO",8.42004667640844,-2.60364000319512,0.409822978447263,-6.35308447822958,2.11039739248866e-10,8.82365248389953e-09,"7173"
"DMD",88.6637477325899,-1.64758041014406,0.259533548328248,-6.3482367530392,2.1779672861423e-10,9.00453349864455e-09,"1756"
"SEMA3G",12.7208681938456,-1.78136939379393,0.280674935033699,-6.34673485746083,2.1993269286063e-10,9.07259095136879e-09,"56920"
"IL33",3.69349018676041,-2.14506659681963,0.338024708834646,-6.34588697440147,2.2114755667741e-10,9.08225065361194e-09,"90865"
"CCL27",4.93311951051782,-4.14057793823486,0.652806452441084,-6.34273439355831,2.25722403165354e-10,9.2496246713024e-09,"10850"
"PI4K2A",145.502050002097,-1.43020800464971,0.225715258563454,-6.33633726737019,2.35291443199692e-10,9.59926896683855e-09,"55361"
"CERS3",7.4170255041258,-4.73425122616417,0.748127400942333,-6.32813504785542,2.48141927385782e-10,1.01012852286581e-08,"204219"
"NR3C2",6.38625867292338,-1.40196705740942,0.22163275589957,-6.32563111765257,2.52199648391415e-10,1.02439515076881e-08,"4306"
"EFNA3",229.244309246827,-1.08546861419973,0.171692236122035,-6.32217646363581,2.57904612029347e-10,1.04527554135833e-08,"1944"
"CDC27",87.8750497748098,-2.50216216060354,0.395843720081158,-6.32108590756608,2.59731572632706e-10,1.05038170050283e-08,"996"
"ABCB1",3.64023891898521,-1.9447383921059,0.307748509382802,-6.3192455294296,2.6284337993999e-10,1.05834458331489e-08,"5243"
"GPRASP1",7.19592047061501,-1.7844542604102,0.282379595542538,-6.31934562049965,2.62673208450428e-10,1.05834458331489e-08,"9737"
"SLC5A3",73.8054498379144,-1.67397641949585,0.265226482495987,-6.31149802139832,2.76347335501299e-10,1.10790159050975e-08,"6526"
"SPARCL1",44.3907084194291,-2.04248041254358,0.323951432278364,-6.30489699699345,2.88385618929267e-10,1.15118069694135e-08,"8404"
"TACC1",50.4220392996974,-1.40509832525794,0.223052736067788,-6.29939963987221,2.98800690807305e-10,1.19019062260923e-08,"6867"
"WDPCP",234.214618419051,-2.47017982732934,0.392259783164591,-6.29730585022237,3.02863333010579e-10,1.20378426051973e-08,"51057"
"HSPB8",9.87680959593417,-1.97474960795084,0.313628579090781,-6.29645937776365,3.0452103565983e-10,1.20778128961271e-08,"26353"
"SPRY1",44.1489066220048,-1.19869372219433,0.190393315287273,-6.29588134638916,3.05658119872218e-10,1.20970078980197e-08,"10252"
"TWIST2",14.9551355493667,-2.21583481471998,0.352058318109476,-6.29394251105565,3.0950249044077e-10,1.22230386523325e-08,"117581"
"FILIP1L",25.9640973203136,-1.58133193793747,0.251634932925134,-6.28423056987856,3.2948140438241e-10,1.29800066787799e-08,"11259"
"SHE",5.44781010521405,-1.25751588806765,0.200249653602091,-6.27974064098219,3.39138298577368e-10,1.33083041657839e-08,"126669"
"FAM228B",174.00692367435,-1.9888299802728,0.317205428414397,-6.26984850232322,3.61399556270927e-10,1.40038547724898e-08,"375190"
"CDH6",3.73679973080206,-1.98794028722674,0.317513479809281,-6.26096343506683,3.82606239331947e-10,1.47572442676673e-08,"1004"
"NPIPA7",3073.82680379515,-1.48040685968468,0.236459961331547,-6.26070837256444,3.83232614876794e-10,1.47572442676673e-08,"101059938"
"GPX3",70.1902800092346,-2.05710400665727,0.329066657642774,-6.25132920300423,4.06974005346892e-10,1.56065683789547e-08,"2878"
"MYOC",1.94229564345364,-4.17533818611501,0.668176893946536,-6.24885150016741,4.13481804807585e-10,1.58233677451366e-08,"4653"
"TRIM22",710.397935662578,-2.3694248404729,0.380176806846741,-6.23242869580961,4.59258601091828e-10,1.74669154197594e-08,"10346"
"GDF10",2.08626959577053,-2.58007473959724,0.414450966051477,-6.22528344951857,4.80686166258361e-10,1.82070944201173e-08,"2662"
"EGFR",36.226336438541,-1.35081005066381,0.217104853924142,-6.22192468868426,4.91092769409275e-10,1.85254995417487e-08,"1956"
"SHISA6",1.80319172659255,-3.31000139138335,0.532607380401019,-6.21471183687152,5.14189233484453e-10,1.9318079072209e-08,"388336"
"ZNF423",7.00645164082239,-1.30884681110987,0.210915960167744,-6.20553707774856,5.45104171195359e-10,2.03968069876372e-08,"23090"
"CCL14",18.6007876148873,-2.15764865020116,0.348024598728568,-6.19970156731351,5.65703246005442e-10,2.1040071330347e-08,"6358"
"PALM",23.9529216962508,-1.63182376518977,0.2632315461638,-6.19919530531628,5.67525717354656e-10,2.10655537812484e-08,"5064"
"SOX5",5.97424345170167,-1.70145310549467,0.274569092522823,-6.19681221167762,5.76181759010813e-10,2.13014741325315e-08,"6660"
"ACSM5",4.10150879925309,-2.33184802477284,0.376445375410065,-6.19438616355093,5.85126114431147e-10,2.15890555607444e-08,"54988"
"GPM6A",1.97432555187861,-3.88063220922412,0.626960140562743,-6.18959955849979,6.03172469667187e-10,2.20789732869084e-08,"2823"
"PER1",129.425583925699,-1.79007051850196,0.289204897777021,-6.18962725825658,6.03066490658215e-10,2.20789732869084e-08,"5187"
"TRHDE",2.02569887336206,-4.14744647945536,0.670259731264705,-6.18781986444209,6.10019786910503e-10,2.2285574937192e-08,"29953"
"FOXP2",3.17729483451021,-2.09618061889692,0.338839605258638,-6.18635066965355,6.15729565655207e-10,2.24498878249326e-08,"93986"
"PARM1",6.69724053638805,-1.47052860204815,0.238063278909203,-6.17704926516203,6.53106986235071e-10,2.37659088389901e-08,"25849"
"SPTLC3",14.9321841644548,-1.74678313986424,0.282872946009441,-6.17515094499685,6.61002882615995e-10,2.40060693957127e-08,"55304"
"PTN",7.93582164877048,-2.38994723379544,0.387107541757473,-6.17385862064337,6.66431393363979e-10,2.41558557101519e-08,"5764"
"KL",1.58861707510559,-2.77648132465927,0.449892221152742,-6.17143661107365,6.76722621079369e-10,2.44332483189709e-08,"9365"
"CAPN11",2.72386974998339,-2.42430570413676,0.392807604672152,-6.17173821306273,6.75432698778475e-10,2.44332483189709e-08,"11131"
"TRPC6",3.51632772016012,-2.00298737424167,0.324679004624887,-6.16913119022215,6.8666239452984e-10,2.4647986185042e-08,"7225"
"KLF15",4.85815127543857,-1.81265765694442,0.293983731931195,-6.16584341261666,7.01084371130428e-10,2.51169917254889e-08,"28999"
"GPIHBP1",3.39171191688137,-2.41125084118134,0.391942699472034,-6.15204937974201,7.64880531998152e-10,2.71921635579074e-08,"338328"
"SDHD",556.897474613673,-1.62197253195423,0.263962561480929,-6.14470674498065,8.01113828743848e-10,2.83172334656365e-08,"6392"
"THBD",10.3274563616718,-1.56875799787318,0.255569189250746,-6.13829077938668,8.34140763949086e-10,2.94284861521238e-08,"7056"
"SERPINB2",2.96479353920502,-4.07897198955867,0.664833928526995,-6.1353246495648,8.49854597995058e-10,2.98690832335189e-08,"5055"
"GAS7",28.2593896534283,-1.27419685736333,0.207742521976535,-6.13353898489429,8.59453447051147e-10,3.01492362618965e-08,"8522"
"SH3BGRL2",2.75627173323119,-2.03713217669766,0.332697102929107,-6.12308360596619,9.17815032659561e-10,3.19544549528579e-08,"83699"
"PTGS2",6.43856261323815,-2.42926369102567,0.397336995811498,-6.11386233004627,9.72482088382976e-10,3.36678752168775e-08,"5743"
"MCC",11.7890516284689,-1.14634882795435,0.187491196849282,-6.11414747581913,9.70745032106743e-10,3.36678752168775e-08,"4163"
"TACR2",3.2205145038765,-3.19679643633865,0.523313316472786,-6.10876187498068,1.00407004222533e-09,3.46320024620068e-08,"6865"
"TMEM88",7.56375086022353,-2.1670779469273,0.354834692483671,-6.10728881034378,1.01337768616323e-09,3.4888069708393e-08,"92162"
"MOCS1",13.9741386199519,-1.43397314320432,0.234966723733571,-6.10287754971766,1.04175653421672e-09,3.57322491236336e-08,"4337"
"ANGPTL1",4.52751877486051,-2.18530186293613,0.35867895963731,-6.09264024058134,1.11063471949248e-09,3.78146622691908e-08,"9068"
"COL4A6",10.4432002025204,-1.41765375527403,0.232711310298451,-6.0918988142686,1.11579206399559e-09,3.79131312878715e-08,"1288"
"PLXNA4",6.90626426682505,-1.77214400356045,0.290914261667788,-6.0916367365453,1.11762065020936e-09,3.79131312878715e-08,"91584"
"MMP28",6.15703426607265,-1.81053059066915,0.29760199390066,-6.08373138546075,1.17417259821311e-09,3.97587291848321e-08,"79148"
"PRRG3",4.02958991334715,-1.94190684913108,0.319407354315987,-6.07971865046655,1.20393607658682e-09,4.06921606031772e-08,"79057"
"SGK2",4.15634552870446,-2.211548022495,0.364275307950134,-6.07108956942464,1.2704529972333e-09,4.27842371177367e-08,"10110"
"KRBOX1",64.6871053818278,-1.55767938234426,0.256995284003911,-6.06112049247004,1.35176515838759e-09,4.5439916993929e-08,"100506243"
"UQCR11",839.097022418271,-1.23999666287004,0.204972866158212,-6.04956493076954,1.4523752026074e-09,4.87335027222722e-08,"10975"
